match_id,series_id,date,venue,round,home,away,innings1,innings1_runs,innings1_wickets,innings1_overs,innings2,target,innings1_balls_bowled
868723,868719,22/05/2015,Lahore,1st T20I,Pakistan,Zimbabwe,Zimbabwe,172.0,6.0,20.0,Pakistan,False,120.0
868725,868719,24/05/2015,Lahore,2nd T20I,Pakistan,Zimbabwe,Zimbabwe,175.0,3.0,20.0,Pakistan,False,120.0
876463,876459,18/06/2015,Bready,1st T20I,Ireland,Scotland,Ireland,146.0,5.0,20.0,Scotland,False,120.0
889463,876459,20/06/2015,Bready,3rd T20I,Ireland,Scotland,Ireland,166.0,6.0,20.0,Scotland,False,120.0
743953,743921,23/06/2015,Manchester,Only T20I,England,New Zealand,England,191.0,7.0,20.0,New Zealand,True,120.0
883341,883339,30/06/2015,Amstelveen,1st T20I,Netherlands,Nepal,Netherlands,134.0,5.0,20.0,Nepal,True,120.0
883343,883339,01/07/2015,Amstelveen,2nd T20I,Netherlands,Nepal,Netherlands,172.0,4.0,20.0,Nepal,True,120.0
883345,883339,02/07/2015,Rotterdam,3rd T20I,Netherlands,Nepal,Netherlands,149.0,6.0,20.0,Nepal,True,120.0
883347,883339,03/07/2015,Rotterdam,4th T20I,Netherlands,Nepal,Netherlands,139.0,7.0,20.0,Nepal,False,120.0
817203,817191,05/07/2015,Dhaka,1st T20I,Bangladesh,South Africa,South Africa,148.0,4.0,20.0,Bangladesh,True,120.0
817205,817191,07/07/2015,Dhaka,2nd T20I,Bangladesh,South Africa,South Africa,169.0,4.0,20.0,Bangladesh,True,120.0
885969,885957,17/07/2015,Harare,1st T20I,Zimbabwe,India,India,178.0,5.0,20.0,Zimbabwe,True,120.0
885971,885957,19/07/2015,Harare,2nd T20I,Zimbabwe,India,Zimbabwe,145.0,7.0,20.0,India,True,120.0
857703,846823,20/06/2015,Bridgetown,1st Match,Barbados Tridents,Guyana Amazon Warriors,Barbados Tridents,158.0,6.0,20.0,Guyana Amazon Warriors,True,120.0
857707,846823,23/06/2015,Bridgetown,3rd Match,Barbados Tridents,Jamaica Tallawahs,Barbados Tridents,161.0,4.0,20.0,Jamaica Tallawahs,True,120.0
857709,846823,24/06/2015,Gros Islet,4th Match,St Lucia Zouks,St Kitts and Nevis Patriots,St Kitts and Nevis Patriots,149.0,6.0,20.0,St Lucia Zouks,False,120.0
857711,846823,25/06/2015,Bridgetown,5th Match,Barbados Tridents,Trinidad & Tobago Red Steel,Trinidad & Tobago Red Steel,95.0,9.0,20.0,Barbados Tridents,False,120.0
857713,846823,26/06/2015,Gros Islet,6th Match,St Lucia Zouks,Guyana Amazon Warriors,St Lucia Zouks,156.0,6.0,18.0,Guyana Amazon Warriors,True,108.0
857715,846823,27/06/2015,Bridgetown,7th Match,Barbados Tridents,St Kitts and Nevis Patriots,St Kitts and Nevis Patriots,143.0,8.0,20.0,Barbados Tridents,True,120.0
857717,846823,28/06/2015,Gros Islet,8th Match,St Lucia Zouks,Jamaica Tallawahs,St Lucia Zouks,118.0,9.0,20.0,Jamaica Tallawahs,False,120.0
857719,846823,30/06/2015,Basseterre,9th Match,Jamaica Tallawahs,St Kitts and Nevis Patriots,St Kitts and Nevis Patriots,160.0,5.0,20.0,Jamaica Tallawahs,False,120.0
857721,846823,01/07/2015,Basseterre,10th Match,St Lucia Zouks,Barbados Tridents,Barbados Tridents,148.0,8.0,20.0,St Lucia Zouks,True,120.0
857723,846823,03/07/2015,Basseterre,11th Match,Guyana Amazon Warriors,St Kitts and Nevis Patriots,St Kitts and Nevis Patriots,149.0,9.0,20.0,Guyana Amazon Warriors,False,120.0
857725,846823,03/07/2015,Basseterre,12th Match,Barbados Tridents,St Lucia Zouks,St Lucia Zouks,202.0,5.0,20.0,Barbados Tridents,True,120.0
857727,846823,04/07/2015,Basseterre,13th Match,St Kitts and Nevis Patriots,Jamaica Tallawahs,St Kitts and Nevis Patriots,199.0,5.0,20.0,Jamaica Tallawahs,True,120.0
857729,846823,04/07/2015,Basseterre,14th Match,Trinidad & Tobago Red Steel,Guyana Amazon Warriors,Guyana Amazon Warriors,118.0,10.0,20.0,Trinidad & Tobago Red Steel,False,117.99999999999999
857731,846823,06/07/2015,Basseterre,15th Match,St Kitts and Nevis Patriots,Barbados Tridents,Barbados Tridents,135.0,8.0,20.0,St Kitts and Nevis Patriots,False,120.0
857733,846823,07/07/2015,Kingston,16th Match,Jamaica Tallawahs,St Lucia Zouks,St Lucia Zouks,158.0,4.0,20.0,Jamaica Tallawahs,False,120.0
857735,846823,08/07/2015,Basseterre,17th Match,St Kitts and Nevis Patriots,Guyana Amazon Warriors,St Kitts and Nevis Patriots,158.0,6.0,20.0,Guyana Amazon Warriors,False,120.0
857737,846823,09/07/2015,Kingston,18th Match,Jamaica Tallawahs,Trinidad & Tobago Red Steel,Jamaica Tallawahs,180.0,6.0,20.0,Trinidad & Tobago Red Steel,True,120.0
857739,846823,10/07/2015,Basseterre,19th Match,St Kitts and Nevis Patriots,St Lucia Zouks,St Kitts and Nevis Patriots,170.0,8.0,20.0,St Lucia Zouks,True,120.0
857741,846823,11/07/2015,Basseterre,20th Match,St Kitts and Nevis Patriots,Trinidad & Tobago Red Steel,St Kitts and Nevis Patriots,146.0,10.0,20.0,Trinidad & Tobago Red Steel,False,120.0
857743,846823,11/07/2015,Kingston,21st Match,Jamaica Tallawahs,Barbados Tridents,Barbados Tridents,146.0,7.0,20.0,Jamaica Tallawahs,True,120.0
857745,846823,12/07/2015,Kingston,22nd Match,Jamaica Tallawahs,Guyana Amazon Warriors,Guyana Amazon Warriors,179.0,3.0,20.0,Jamaica Tallawahs,True,120.0
857747,846823,14/07/2015,Port of Spain,23rd Match,Trinidad & Tobago Red Steel,St Lucia Zouks,Trinidad & Tobago Red Steel,90.0,4.0,9.0,St Lucia Zouks,False,54.0
857751,846823,16/07/2015,Port of Spain,25th Match,Trinidad & Tobago Red Steel,Barbados Tridents,Trinidad & Tobago Red Steel,184.0,3.0,20.0,Barbados Tridents,True,120.0
857753,846823,17/07/2015,Providence,26th Match,Guyana Amazon Warriors,St Lucia Zouks,St Lucia Zouks,111.0,7.0,20.0,Guyana Amazon Warriors,False,120.0
857755,846823,18/07/2015,Port of Spain,27th Match,Trinidad & Tobago Red Steel,St Kitts and Nevis Patriots,Trinidad & Tobago Red Steel,134.0,5.0,14.0,St Kitts and Nevis Patriots,True,84.0
857757,846823,18/07/2015,Providence,28th Match,Guyana Amazon Warriors,Barbados Tridents,Barbados Tridents,125.0,9.0,20.0,Guyana Amazon Warriors,True,120.0
857759,846823,19/07/2015,Port of Spain,29th Match,Trinidad & Tobago Red Steel,Jamaica Tallawahs,Trinidad & Tobago Red Steel,145.0,3.0,20.0,Jamaica Tallawahs,True,120.0
857761,846823,21/07/2015,Providence,30th Match,Guyana Amazon Warriors,Trinidad & Tobago Red Steel,Trinidad & Tobago Red Steel,117.0,8.0,20.0,Guyana Amazon Warriors,False,120.0
857763,846823,23/07/2015,Port of Spain,1st Semi-Final,Trinidad & Tobago Red Steel,Jamaica Tallawahs,Trinidad & Tobago Red Steel,152.0,6.0,20.0,Jamaica Tallawahs,True,120.0
857765,846823,25/07/2015,Port of Spain,2nd Semi-Final,Guyana Amazon Warriors,Trinidad & Tobago Red Steel,Guyana Amazon Warriors,108.0,9.0,20.0,Trinidad & Tobago Red Steel,False,120.0
857767,846823,26/07/2015,Port of Spain,Final,Barbados Tridents,Trinidad & Tobago Red Steel,Trinidad & Tobago Red Steel,178.0,5.0,20.0,Barbados Tridents,True,120.0
875457,875401,09/07/2015,Edinburgh,"1st Match, Group B",Scotland,United Arab Emirates,United Arab Emirates,109.0,10.0,20.0,Scotland,False,109.00000000000001
875459,875401,09/07/2015,Edinburgh,"2nd Match, Group B",Afghanistan,Netherlands,Afghanistan,162.0,7.0,20.0,Netherlands,True,120.0
875461,875401,10/07/2015,Belfast,"3rd Match, Group A",Ireland,Namibia,Namibia,124.0,8.0,20.0,Ireland,False,120.0
875463,875401,10/07/2015,Edinburgh,"4th Match, Group B",Canada,Kenya,Canada,143.0,5.0,20.0,Kenya,False,120.0
875465,875401,10/07/2015,Belfast,"5th Match, Group A",Nepal,United States of America,United States of America,121.0,10.0,20.0,Nepal,False,120.0
875467,875401,10/07/2015,Edinburgh,"6th Match, Group B",Afghanistan,United Arab Emirates,United Arab Emirates,164.0,6.0,20.0,Afghanistan,False,120.0
875469,875401,11/07/2015,Bready,"7th Match, Group A",Hong Kong,Jersey,Hong Kong,153.0,6.0,20.0,Jersey,False,120.0
875471,875401,11/07/2015,Edinburgh,"8th Match, Group B",Scotland,Netherlands,Netherlands,191.0,6.0,20.0,Scotland,True,120.0
875473,875401,11/07/2015,Edinburgh,"9th Match, Group B",Kenya,Oman,Kenya,143.0,7.0,20.0,Oman,True,120.0
875477,875401,12/07/2015,Belfast,"11th Match, Group A",Ireland,United States of America,Ireland,146.0,6.0,20.0,United States of America,True,120.0
875479,875401,12/07/2015,Bready,"12th Match, Group A",Jersey,Papua New Guinea,Papua New Guinea,145.0,9.0,20.0,Jersey,True,120.0
875481,875401,12/07/2015,Edinburgh,"13th Match, Group B",Netherlands,United Arab Emirates,United Arab Emirates,119.0,7.0,20.0,Netherlands,False,120.0
875483,875401,12/07/2015,Stirling,"14th Match, Group B",Canada,Oman,Canada,133.0,3.0,13.0,Oman,False,78.0
875485,875401,12/07/2015,Edinburgh,"15th Match, Group B",Scotland,Afghanistan,Afghanistan,210.0,5.0,20.0,Scotland,True,120.0
875487,875401,13/07/2015,Belfast,"16th Match, Group A",Namibia,United States of America,United States of America,113.0,8.0,20.0,Namibia,False,120.0
875491,875401,13/07/2015,Belfast,"18th Match, Group A",Ireland,Nepal,Nepal,53.0,10.0,20.0,Ireland,False,87.0
875495,875401,14/07/2015,Edinburgh,"20th Match, Group B",Netherlands,Oman,Netherlands,135.0,10.0,20.0,Oman,False,117.99999999999999
875497,875401,14/07/2015,Stirling,"21st Match, Group B",Canada,United Arab Emirates,Canada,132.0,9.0,20.0,United Arab Emirates,False,120.0
875499,875401,14/07/2015,Edinburgh,"22nd Match, Group B",Scotland,Kenya,Kenya,141.0,5.0,20.0,Scotland,False,120.0
875501,875401,15/07/2015,Belfast,"23rd Match, Group A",Ireland,Papua New Guinea,Ireland,123.0,9.0,20.0,Papua New Guinea,False,120.0
875503,875401,15/07/2015,Bready,"24th Match, Group A",Jersey,United States of America,Jersey,87.0,10.0,20.0,United States of America,False,105.0
875505,875401,15/07/2015,Edinburgh (Golden),"25th Match, Group B",Afghanistan,Oman,Oman,144.0,7.0,20.0,Afghanistan,True,120.0
875507,875401,15/07/2015,Belfast,"26th Match, Group A",Hong Kong,Nepal,Nepal,109.0,10.0,20.0,Hong Kong,False,120.0
875509,875401,15/07/2015,Edinburgh (Golden),"27th Match, Group B",Kenya,United Arab Emirates,Kenya,147.0,5.0,20.0,United Arab Emirates,True,120.0
875511,875401,16/07/2015,Edinburgh (Golden),"28th Match, Group B",Scotland,Canada,Canada,135.0,8.0,20.0,Scotland,False,120.0
875513,875401,17/07/2015,Dublin (Malahide),"29th Match, Group A",Nepal,Papua New Guinea,Nepal,93.0,10.0,20.0,Papua New Guinea,False,117.99999999999999
875515,875401,17/07/2015,Dublin,"30th Match, Group A",Jersey,Namibia,Jersey,161.0,4.0,20.0,Namibia,False,120.0
875517,875401,17/07/2015,Edinburgh (Golden),"31st Match, Group B",Canada,Netherlands,Canada,172.0,8.0,20.0,Netherlands,False,120.0
875521,875401,17/07/2015,Dublin (Malahide),"33rd Match, Group A",Ireland,Hong Kong,Hong Kong,129.0,8.0,20.0,Ireland,True,120.0
875523,875401,18/07/2015,Dublin (Malahide),"34th Match, Group A",Jersey,Nepal,Nepal,105.0,8.0,20.0,Jersey,False,120.0
875525,875401,18/07/2015,Edinburgh (Golden),"35th Match, Group B",Scotland,Oman,Scotland,173.0,5.0,20.0,Oman,True,120.0
875529,875401,18/07/2015,Dublin (Malahide),"37th Match, Group A",Namibia,Papua New Guinea,Namibia,181.0,5.0,20.0,Papua New Guinea,True,120.0
875531,875401,18/07/2015,Dublin,"38th Match, Group A",Hong Kong,United States of America,Hong Kong,125.0,9.0,20.0,United States of America,False,120.0
875533,875401,18/07/2015,Edinburgh,"39th Match, Group B",Kenya,Netherlands,Kenya,97.0,10.0,20.0,Netherlands,False,120.0
875535,875401,19/07/2015,Dublin (Malahide),"40th Match, Group A",Ireland,Jersey,Jersey,122.0,10.0,20.0,Ireland,False,119.0
875537,875401,19/07/2015,Dublin (Malahide),"41st Match, Group A",Papua New Guinea,United States of America,United States of America,147.0,6.0,20.0,Papua New Guinea,True,120.0
875539,875401,19/07/2015,Dublin,"42nd Match, Group A",Hong Kong,Namibia,Hong Kong,197.0,8.0,20.0,Namibia,True,120.0
875541,875401,21/07/2015,Dublin (Malahide),1st Qualifying Play-off,Afghanistan,Hong Kong,Afghanistan,161.0,7.0,20.0,Hong Kong,False,120.0
875543,875401,21/07/2015,Dublin (Malahide),2nd Qualifying Play-off,Namibia,Netherlands,Namibia,135.0,6.0,20.0,Netherlands,False,120.0
875545,875401,23/07/2015,Dublin (Malahide),3rd Qualifying Play-off,Afghanistan,Papua New Guinea,Papua New Guinea,127.0,6.0,20.0,Afghanistan,False,120.0
875547,875401,23/07/2015,Dublin (Malahide),4th Qualifying Play-off,Namibia,Oman,Namibia,148.0,9.0,20.0,Oman,False,120.0
875551,875401,25/07/2015,Dublin,5th place play-off,Afghanistan,Oman,Oman,127.0,9.0,20.0,Afghanistan,False,120.0
875549,875401,25/07/2015,Dublin (Malahide),1st Semi-Final,Hong Kong,Scotland,Hong Kong,116.0,10.0,20.0,Scotland,False,117.99999999999999
875553,875401,25/07/2015,Dublin (Malahide),2nd Semi-Final,Ireland,Netherlands,Ireland,128.0,10.0,20.0,Netherlands,False,119.0
860279,860097,30/07/2015,Colombo (RPS),1st T20I,Sri Lanka,Pakistan,Pakistan,175.0,5.0,20.0,Sri Lanka,True,120.0
860281,860097,01/08/2015,Colombo (RPS),2nd T20I,Sri Lanka,Pakistan,Sri Lanka,172.0,7.0,20.0,Pakistan,False,120.0
894293,894277,09/08/2015,Harare,Only T20I,Zimbabwe,New Zealand,New Zealand,198.0,5.0,20.0,Zimbabwe,True,120.0
848839,848823,14/08/2015,Durban,1st T20I,South Africa,New Zealand,New Zealand,151.0,8.0,20.0,South Africa,False,120.0
848841,848823,16/08/2015,Centurion,2nd T20I,South Africa,New Zealand,New Zealand,177.0,7.0,20.0,South Africa,True,120.0
804447,803393,15/05/2015,Chester-le-Street,North Group,Durham,Northamptonshire,Durham,174.0,8.0,20.0,Northamptonshire,True,120.0
804449,803393,15/05/2015,Bristol,South Group,Gloucestershire,Middlesex,Middlesex,175.0,3.0,20.0,Gloucestershire,False,120.0
804455,803393,15/05/2015,Manchester,North Group,Lancashire,Leicestershire,Leicestershire,131.0,7.0,15.0,Lancashire,False,90.0
804457,803393,15/05/2015,Nottingham,North Group,Nottinghamshire,Warwickshire,Warwickshire,141.0,7.0,20.0,Nottinghamshire,False,120.0
804459,803393,15/05/2015,The Oval,South Group,Surrey,Glamorgan,Glamorgan,240.0,3.0,20.0,Surrey,True,120.0
804451,803393,15/05/2015,Southampton,South Group,Hampshire,Essex,Hampshire,173.0,4.0,20.0,Essex,True,120.0
804453,803393,15/05/2015,Canterbury,South Group,Kent,Sussex,Kent,185.0,9.0,20.0,Sussex,True,120.0
804461,803393,15/05/2015,Leeds,North Group,Yorkshire,Derbyshire,Derbyshire,128.0,10.0,20.0,Yorkshire,False,110.0
804463,803393,16/05/2015,Chelmsford,South Group,Essex,Surrey,Surrey,205.0,5.0,20.0,Essex,True,120.0
804465,803393,17/05/2015,Hove,South Group,Sussex,Gloucestershire,Sussex,167.0,5.0,20.0,Gloucestershire,True,120.0
804475,803393,22/05/2015,Leicester,North Group,Leicestershire,Derbyshire,Derbyshire,163.0,6.0,20.0,Leicestershire,False,120.0
804479,803393,22/05/2015,Taunton,South Group,Somerset,Sussex,Sussex,175.0,6.0,20.0,Somerset,True,120.0
804469,803393,22/05/2015,Cardiff,South Group,Glamorgan,Essex,Glamorgan,144.0,8.0,20.0,Essex,False,120.0
804473,803393,22/05/2015,Manchester,North Group,Lancashire,Durham,Durham,155.0,10.0,20.0,Lancashire,True,117.99999999999999
804477,803393,22/05/2015,Nottingham,North Group,Nottinghamshire,Yorkshire,Nottinghamshire,143.0,7.0,20.0,Yorkshire,False,120.0
804467,803393,22/05/2015,Birmingham,North Group,Warwickshire,Worcestershire,Warwickshire,144.0,5.0,20.0,Worcestershire,True,120.0
804471,803393,22/05/2015,Southampton,South Group,Hampshire,Kent,Hampshire,172.0,6.0,20.0,Kent,False,120.0
804481,803393,24/05/2015,Bristol,South Group,Gloucestershire,Essex,Gloucestershire,199.0,4.0,20.0,Essex,True,120.0
804483,803393,28/05/2015,Leicester,North Group,Leicestershire,Durham,Durham,123.0,5.0,20.0,Leicestershire,False,120.0
804485,803393,28/05/2015,Lord's,South Group,Middlesex,Kent,Middlesex,205.0,5.0,20.0,Kent,True,120.0
804495,803393,29/05/2015,Beckenham,South Group,Kent,Surrey,Kent,193.0,8.0,20.0,Surrey,True,120.0
804501,803393,29/05/2015,Worcester,North Group,Worcestershire,Leicestershire,Leicestershire,147.0,6.0,20.0,Worcestershire,False,120.0
804493,803393,29/05/2015,Cardiff,South Group,Glamorgan,Hampshire,Hampshire,148.0,8.0,20.0,Glamorgan,True,120.0
804497,803393,29/05/2015,Northampton,North Group,Northamptonshire,Warwickshire,Northamptonshire,146.0,7.0,20.0,Warwickshire,False,120.0
804487,803393,29/05/2015,Derby,North Group,Derbyshire,Lancashire,Lancashire,127.0,9.0,20.0,Derbyshire,False,120.0
804489,803393,29/05/2015,Chester-le-Street,North Group,Durham,Yorkshire,Durham,182.0,4.0,20.0,Yorkshire,True,120.0
804491,803393,29/05/2015,Chelmsford,South Group,Essex,Somerset,Essex,176.0,10.0,20.0,Somerset,False,120.0
804499,803393,29/05/2015,Hove,South Group,Sussex,Middlesex,Middlesex,221.0,2.0,20.0,Sussex,True,120.0
804503,803393,31/05/2015,Nottingham,North Group,Nottinghamshire,Durham,Nottinghamshire,175.0,7.0,20.0,Durham,True,120.0
804505,803393,31/05/2015,Taunton,South Group,Somerset,Kent,Kent,227.0,7.0,20.0,Somerset,True,120.0
804507,803393,04/06/2015,Southampton,South Group,Hampshire,Middlesex,Hampshire,172.0,3.0,20.0,Middlesex,True,120.0
804513,803393,05/06/2015,Beckenham,South Group,Kent,Gloucestershire,Kent,156.0,6.0,20.0,Gloucestershire,False,120.0
804519,803393,05/06/2015,Taunton,South Group,Somerset,Hampshire,Hampshire,167.0,3.0,20.0,Somerset,False,120.0
804511,803393,05/06/2015,Cardiff,South Group,Glamorgan,Middlesex,Glamorgan,169.0,5.0,20.0,Middlesex,True,120.0
804515,803393,05/06/2015,Northampton,North Group,Northamptonshire,Worcestershire,Worcestershire,211.0,3.0,20.0,Northamptonshire,True,120.0
804517,803393,05/06/2015,Nottingham,North Group,Nottinghamshire,Leicestershire,Nottinghamshire,148.0,7.0,20.0,Leicestershire,False,120.0
804521,803393,05/06/2015,The Oval,South Group,Surrey,Essex,Surrey,169.0,8.0,20.0,Essex,False,120.0
804523,803393,05/06/2015,Leeds,North Group,Yorkshire,Lancashire,Yorkshire,185.0,8.0,20.0,Lancashire,False,120.0
804509,803393,05/06/2015,Derby,North Group,Derbyshire,Durham,Durham,147.0,7.0,20.0,Derbyshire,True,120.0
804525,803393,06/06/2015,Chester-le-Street,North Group,Durham,Warwickshire,Durham,163.0,7.0,20.0,Warwickshire,False,120.0
804527,803393,07/06/2015,Worcester,North Group,Worcestershire,Nottinghamshire,Nottinghamshire,169.0,5.0,20.0,Worcestershire,True,120.0
804531,803393,11/06/2015,Northampton,North Group,Northamptonshire,Derbyshire,Derbyshire,166.0,7.0,20.0,Northamptonshire,False,120.0
804529,803393,11/06/2015,Chelmsford,South Group,Essex,Gloucestershire,Essex,181.0,10.0,20.0,Gloucestershire,True,120.0
804537,803393,12/06/2015,Bristol,South Group,Gloucestershire,Glamorgan,Glamorgan,191.0,3.0,20.0,Gloucestershire,True,120.0
804541,803393,12/06/2015,Manchester,North Group,Lancashire,Derbyshire,Lancashire,201.0,3.0,20.0,Derbyshire,True,120.0
804533,803393,12/06/2015,Birmingham,North Group,Warwickshire,Nottinghamshire,Nottinghamshire,149.0,9.0,20.0,Warwickshire,False,120.0
804535,803393,12/06/2015,Chester-le-Street,North Group,Durham,Worcestershire,Worcestershire,159.0,5.0,20.0,Durham,True,120.0
804539,803393,12/06/2015,Canterbury,South Group,Kent,Hampshire,Kent,183.0,5.0,18.0,Hampshire,False,108.0
804547,803393,12/06/2015,Hove,South Group,Sussex,Essex,Sussex,140.0,9.0,20.0,Essex,False,120.0
804549,803393,13/06/2015,Cardiff,South Group,Glamorgan,Somerset,Somerset,159.0,5.0,20.0,Glamorgan,False,120.0
804551,803393,14/06/2015,Richmond,South Group,Middlesex,Gloucestershire,Gloucestershire,214.0,4.0,20.0,Middlesex,True,120.0
804555,803393,14/06/2015,Leeds,North Group,Yorkshire,Northamptonshire,Yorkshire,82.0,7.0,12.0,Northamptonshire,False,72.0
804563,803393,18/06/2015,Lord's,South Group,Middlesex,Hampshire,Hampshire,199.0,5.0,20.0,Middlesex,True,120.0
804559,803393,18/06/2015,Canterbury,South Group,Kent,Essex,Essex,173.0,6.0,20.0,Kent,False,120.0
804561,803393,18/06/2015,Manchester,North Group,Lancashire,Worcestershire,Lancashire,163.0,5.0,20.0,Worcestershire,False,120.0
804557,803393,18/06/2015,Derby,North Group,Derbyshire,Leicestershire,Derbyshire,189.0,7.0,20.0,Leicestershire,True,120.0
804569,803393,19/06/2015,Bristol,South Group,Gloucestershire,Somerset,Gloucestershire,165.0,8.0,20.0,Somerset,False,120.0
804577,803393,19/06/2015,Worcester,North Group,Worcestershire,Derbyshire,Derbyshire,136.0,7.0,20.0,Worcestershire,False,120.0
804573,803393,19/06/2015,Northampton,North Group,Northamptonshire,Lancashire,Northamptonshire,169.0,5.0,20.0,Lancashire,True,120.0
804575,803393,19/06/2015,The Oval,South Group,Surrey,Kent,Kent,231.0,7.0,20.0,Surrey,True,120.0
804565,803393,19/06/2015,Birmingham,North Group,Warwickshire,Leicestershire,Warwickshire,160.0,5.0,20.0,Leicestershire,False,120.0
804567,803393,19/06/2015,Chelmsford,South Group,Essex,Glamorgan,Essex,187.0,7.0,20.0,Glamorgan,True,120.0
804571,803393,19/06/2015,Southampton,South Group,Hampshire,Sussex,Hampshire,157.0,6.0,20.0,Sussex,False,120.0
804579,803393,19/06/2015,Leeds,North Group,Yorkshire,Nottinghamshire,Yorkshire,209.0,4.0,20.0,Nottinghamshire,True,120.0
804583,803393,21/06/2015,Cardiff,South Group,Glamorgan,Sussex,Glamorgan,115.0,9.0,20.0,Sussex,False,120.0
804581,803393,21/06/2015,Birmingham,North Group,Warwickshire,Yorkshire,Yorkshire,132.0,7.0,20.0,Warwickshire,False,120.0
804585,803393,25/06/2015,Chester-le-Street,North Group,Durham,Lancashire,Durham,141.0,10.0,20.0,Lancashire,False,119.0
804593,803393,26/06/2015,Bristol,South Group,Gloucestershire,Sussex,Gloucestershire,185.0,4.0,20.0,Sussex,False,120.0
804597,803393,26/06/2015,Leicester,North Group,Leicestershire,Yorkshire,Leicestershire,142.0,7.0,20.0,Yorkshire,False,120.0
804599,803393,26/06/2015,Uxbridge,South Group,Middlesex,Somerset,Middlesex,171.0,7.0,20.0,Somerset,False,120.0
804601,803393,26/06/2015,Worcester,North Group,Worcestershire,Northamptonshire,Northamptonshire,193.0,8.0,20.0,Worcestershire,True,120.0
804591,803393,26/06/2015,Cardiff,South Group,Glamorgan,Surrey,Surrey,146.0,8.0,20.0,Glamorgan,True,120.0
804595,803393,26/06/2015,Manchester,North Group,Lancashire,Warwickshire,Warwickshire,137.0,8.0,20.0,Lancashire,True,120.0
804587,803393,26/06/2015,Derby,North Group,Derbyshire,Nottinghamshire,Derbyshire,201.0,7.0,20.0,Nottinghamshire,True,120.0
804589,803393,26/06/2015,Chelmsford,South Group,Essex,Hampshire,Essex,212.0,5.0,20.0,Hampshire,True,120.0
804603,803393,27/06/2015,Nottingham,North Group,Nottinghamshire,Northamptonshire,Northamptonshire,173.0,5.0,20.0,Nottinghamshire,False,120.0
804605,803393,28/06/2015,Taunton,South Group,Somerset,Glamorgan,Glamorgan,170.0,4.0,20.0,Somerset,True,120.0
804607,803393,01/07/2015,The Oval,South Group,Surrey,Gloucestershire,Gloucestershire,154.0,5.0,20.0,Surrey,False,120.0
804609,803393,02/07/2015,Lord's,South Group,Middlesex,Sussex,Middlesex,133.0,8.0,20.0,Sussex,False,120.0
804613,803393,03/07/2015,Chester-le-Street,North Group,Durham,Leicestershire,Durham,163.0,5.0,20.0,Leicestershire,True,120.0
804621,803393,03/07/2015,Taunton,South Group,Somerset,Gloucestershire,Somerset,174.0,6.0,20.0,Gloucestershire,False,120.0
804617,803393,03/07/2015,Manchester,North Group,Lancashire,Yorkshire,Lancashire,231.0,4.0,20.0,Yorkshire,True,120.0
804619,803393,03/07/2015,Nottingham,North Group,Nottinghamshire,Worcestershire,Worcestershire,173.0,10.0,20.0,Nottinghamshire,True,117.0
804623,803393,03/07/2015,The Oval,South Group,Surrey,Middlesex,Middlesex,105.0,9.0,20.0,Surrey,False,120.0
804611,803393,03/07/2015,Birmingham,North Group,Warwickshire,Derbyshire,Warwickshire,242.0,2.0,20.0,Derbyshire,True,120.0
804615,803393,03/07/2015,Southampton,South Group,Hampshire,Glamorgan,Glamorgan,181.0,7.0,20.0,Hampshire,True,120.0
804625,803393,03/07/2015,Hove,South Group,Sussex,Kent,Sussex,136.0,8.0,20.0,Kent,False,120.0
804627,803393,04/07/2015,Leicester,North Group,Leicestershire,Warwickshire,Warwickshire,160.0,8.0,20.0,Leicestershire,True,120.0
804629,803393,05/07/2015,Chesterfield,North Group,Derbyshire,Northamptonshire,Northamptonshire,155.0,6.0,20.0,Derbyshire,True,120.0
804631,803393,05/07/2015,Worcester,North Group,Worcestershire,Durham,Durham,127.0,9.0,20.0,Worcestershire,False,120.0
804637,803393,10/07/2015,Leicester,North Group,Leicestershire,Lancashire,Lancashire,191.0,5.0,20.0,Leicestershire,True,120.0
804639,803393,10/07/2015,Richmond,South Group,Middlesex,Essex,Essex,109.0,10.0,20.0,Middlesex,False,108.0
804645,803393,10/07/2015,Worcester,North Group,Worcestershire,Warwickshire,Worcestershire,160.0,5.0,20.0,Warwickshire,False,120.0
804641,803393,10/07/2015,Nottingham,North Group,Nottinghamshire,Derbyshire,Nottinghamshire,172.0,6.0,20.0,Derbyshire,True,120.0
804633,803393,10/07/2015,Southampton,South Group,Hampshire,Surrey,Hampshire,186.0,5.0,20.0,Surrey,True,120.0
804635,803393,10/07/2015,Canterbury,South Group,Kent,Somerset,Kent,173.0,6.0,20.0,Somerset,True,120.0
804643,803393,10/07/2015,Hove,South Group,Sussex,Glamorgan,Glamorgan,164.0,7.0,20.0,Sussex,False,120.0
804647,803393,10/07/2015,Leeds,North Group,Yorkshire,Durham,Durham,191.0,6.0,20.0,Yorkshire,False,120.0
804649,803393,12/07/2015,Chesterfield,North Group,Derbyshire,Yorkshire,Yorkshire,146.0,9.0,20.0,Derbyshire,False,120.0
804651,803393,12/07/2015,Cheltenham,South Group,Gloucestershire,Kent,Gloucestershire,166.0,7.0,20.0,Kent,False,120.0
804653,803393,12/07/2015,Northampton,North Group,Northamptonshire,Leicestershire,Leicestershire,111.0,4.0,10.0,Northamptonshire,False,60.0
804655,803393,14/07/2015,Cheltenham,South Group,Gloucestershire,Hampshire,Hampshire,116.0,10.0,20.0,Gloucestershire,False,120.0
